iata,name,city,state,latitude,longitude,routes
HOM,Homer,Homer,AK,59.64555556,-151.47658330000002,0
HON,Huron Regional,Huron,SD,44.38520056,-98.2285425,0
HOT,Memorial,Hot Springs,AR,34.47803389,-93.09620833,0
HOU,William P Hobby,Houston,TX,29.64541861,-95.27888889,33
HPB,Hooper Bay,Hooper Bay,AK,61.52418306,-166.14677969999997,0
HPN,Westchester Cty,White Plains,NY,41.06695778,-73.70757444,13
HPT,Hampton Municipal,Hampton,IA,42.72372361,-93.22634056,0
HQG,Hugoton Municipal,Hugoton,KS,37.16308056,-101.3705267,0
HQM,Bowerman,Hoquiam,WA,46.97120167,-123.9365581,0
HQU,Thomson-McDuffie County,Thomson,GA,33.52972639,-82.51678556,0
HQZ,Mesquite Metro,Mesquite,TX,32.74696278,-96.53041722,0
HRI,Hermiston Muni,Hermiston,OR,45.82822222,-119.25916670000001,0
HRL,Valley International,Harlingen,TX,26.22850611,-97.65439389,5
HRO,Boone County,Harrison,AR,36.26152056,-93.15472889,0
HRR,Healy River,Healy,AK,63.86620806,-148.9689842,0
HRU,Herington Municipal,Herington,KS,38.68322389,-96.80800639,0
HRX,Hereford Municipal,Hereford,TX,34.85761639,-102.3272017,0
HSA,Stennis International,Bay St Louis,MS,30.36780778,-89.45461083,0
HSB,Harrisburg-Raleigh,Harrisburg,IL,37.8115,-88.54913889,0
HSE,Billy Mitchell,Hatteras,NC,35.2327875,-75.617795,0
HSI,Hastings Municipal,Hastings,NE,40.60525,-98.42788889,0
HSL,Huslia,Huslia,AK,65.70055556,-156.3875,0
HSP,Ingalls,Hot Springs,VA,37.95144444,-79.83389444,0
HSR,Hot Springs Municipal,Hot Springs,SD,43.36824528,-103.3881378,0
HSV,Huntsville International,Huntsville,AL,34.6404475,-86.77310944,15
HTH,Hawthorne Municipal,Hawthorne,NV,38.54436583,-118.6343003,0
HTL,Roscommon County,Houghton Lake,MI,44.35980556,-84.67111111,0
HTO,East Hampton,East Hampton,NY,40.95957778,-72.25185056,0
HTS,Tri-State/Walker-Long,Huntington,WV,38.36666667,-82.55802778,1
HTW,"Lawrence County Airpark,Inc",Chesapeake,OH,38.41924861,-82.4943225,0
HUF,Terre Haute International-Hulman,Terre Haute,IN,39.45146361,-87.30756111,0
HUL,Houlton International,Houlton,ME,46.12308333,-67.79205556,0
HUM,Houma-Terrebonne,Houma,LA,29.5665,-90.66041667,0
HUS,Hughes,Hughes,AK,66.04112167,-154.26319030000002,0
HUT,Hutchinson Municipal,Hutchinson,KS,38.06548306,-97.86063361,0
HVC,Hopkinsville-Christian County,Hopkinsville,KY,36.85658333,-87.45725,0
HVE,Hanksville,Hanksville,UT,38.41803722,-110.70403780000001,0
HVN,Tweed-New Haven,New Haven,CT,41.26389889,-72.8871,0
HVR,Havre City-County,Havre,MT,48.542984999999994,-109.7623419,0
HVS,Hartsville Municipal,Hartsville,SC,34.40308333,-80.11922222,0
HWD,Hayward Executive,Hayward,CA,37.65926528,-122.12240829999999,0
HWI,Hawk Inlet SPB,Hawk Inlet,AK,58.12744139,-134.7559531,0
HWO,North Perry,Hollywood,FL,26.00142417,-80.24052056,0
HWQ,Wheatland County  At Harlowton,Harlowton,MT,46.4541225,-109.8549061,0
HWV,Brookhaven,Shirley,NY,40.81676528,-72.86204722,0
HXD,Hilton Head,Hilton Head Island,SC,32.22436111,-80.69747222,0
HXF,Hartford Municipal,Hartford,WI,43.34927806,-88.39112528,0
HYA,Barnstable Mun Boardman/Polando,Hyannis,MA,41.66933639,-70.28035583,0
HYG,Hydaburg SPB,Hydaburg,AK,55.20631611,-132.8283131,0
HYI,San Marcos Municipal,San Marcos,TX,29.89361111,-97.86469444,0
HYL,Hollis SPB,Hollis,AK,55.48158833,-132.6460942,0
HYR,Sawyer County,Hayward,WI,46.02585722,-91.44424278,0
HYS,Hays Municipal,Hays,KS,38.84494167,-99.27403361,0
HYW,Conway-Horry County,Conway,SC,33.8285,-79.12216667,0
HZD,Carroll County,Huntingdon,TN,36.08930722,-88.46329778,0
HZE,Mercer County Regional,Hazen,ND,47.28986111,-101.5809444,0
HZL,Hazleton Muni,Hazleton,PA,40.98677778,-75.99488889,0
HZR,False River Air Park,New Roads,LA,30.71832333,-91.47866972,0
HZY,Ashtabula County,Ashtabula,OH,41.77797528,-80.69551333,0
I05,Sturgis Municipal,Sturgis,KY,37.54083333,-87.95183333,0
I12,Sidney Municipal,Sidney,OH,40.24127944,-84.15101167,0
I16,Kee,Pineville,WV,37.60044444,-81.55927778,0
I18,Jackson County,Ravenswood,WV,38.92977778,-81.81947222,0
I19,Greene County,Dayton,OH,39.69172639,-83.99023806,0
I22,Randolph County,Winchester,IN,40.16885083,-84.92585333,0
I23,Fayette County,Washington Court House,OH,39.57040167,-83.42052444,0
I25,Welch Muni,Welch,WV,37.41678056,-81.52899417,0
I32,Morehead-Rowan County,Morehead,KY,38.13341472,-83.53796528,0
I34,Greensburg-Decatur County,Greensburg,IN,39.32691111,-85.52252694,0
I35,Tucker-Guthrie Memorial,Harlan,KY,36.85981028,-83.36101639,0
I39,Madison County,Richmond,KY,37.63152778,-84.33244444,0
I40,Richard Downing,Coshocton,OH,40.30918056,-81.85338194,0
I42,Paoli Municipal,Paoli,IN,38.58338806,-86.46248778,0
I43,James A Rhodes,Jackson,OH,38.98135194,-82.57785667,0
I50,Stanton,Stanton,KY,37.85008167,-83.84575194,0
I57,Pike County,Waverly,OH,39.16693333,-82.928175,0
I63,Mt. Sterling Municipal,Mt. Sterling,IL,39.9875,-90.80416667,0
I66,Clinton,Wilmington,OH,39.50286111,-83.86305556,0
I67,Cincinnati West,Harrison,OH,39.25894444,-84.77430556,0
I68,Lebanon-Warren County,Lebanon,OH,39.46217306,-84.25184722,0
I69,Clermont County,Batavia,OH,39.07839722,-84.21020722,0
I74,Grimes,Urbana,OH,40.12928306,-83.7548775,0
I75,Osceola Municipal,Osceola,IA,41.05221889,-93.68966222,0
I76,Peru Municipal,Peru,IN,40.78631889,-86.14638306,0
I78,Union County,Marysville,OH,40.22469444,-83.35161111,0
I83,Salem Municipal,Salem,IN,38.60200167,-86.13997889,0
I86,Perry County,New Lexington,OH,39.69159667,-82.19778583,0
I88,Pontiac Municipal,Pontiac,IL,40.92372222,-88.6255,0
I93,Breckinridge County,Hardinsburg,KY,37.78505944,-86.44192194,0
I95,Hardin County,Kenton,OH,40.61072,-83.64359694,0
IAD,Washington Dulles International,Chantilly,VA,38.94453194,-77.45580972,71
IAG,Niagara Falls Intl,Niagara Falls,NY,43.10725861,-78.94538139,0
IAH,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,114
IAN,Bob Baker Memorial,Kiana,AK,66.97937611,-160.43585969999998,0
IBM,Robert E. Arraj,Kimball,NE,41.18805556,-103.67738890000001,0
ICL,Schenck,Clarinda,IA,40.72178361,-95.02642667,0
ICT,Wichita Mid-Continent,Wichita,KS,37.64995889,-97.43304583,19
IDA,Idaho Falls Regional,Idaho Falls,ID,43.51455556,-112.07016670000002,3
IDI,Indiana Cty/Jimmy Stewart,Indiana,PA,40.63222222,-79.10552778,0
IDL,Indianola Municipal,Indianola,MS,33.48574611,-90.67887611,0
IDP,Independence Municipal,Independence,KS,37.15837222,-95.77838333,0
IEM,Whittier,Whittier,AK,60.7772125,-148.7215775,0
IEN,Pine Ridge,Pine Ridge,SD,43.02257694,-102.5110728,0
IER,Natchitoches Municipal,Natchitoches,LA,31.73572,-93.09913639,0
IFA,Iowa Falls Municipal,Iowa Falls,IA,42.47078639,-93.26995361,0
IFP,Laughlin/Bullhead International,Bullhead City,AZ,35.15738889,-114.5595278,0
IGG,Igiugig,Igiugig,AK,59.32373528,-155.9032733,0
IGM,Kingman,Kingman,AZ,35.25947222,-113.93805559999998,0
IGQ,Lansing Municipal,Chicago/Lansing,IL,41.53988889,-87.53216667,0
IGT,Nightmute,Nightmute,AK,60.47032722,-164.6856414,0
IIB,Independence Municipal,Independence,IA,42.45359833,-91.94761833,0
IIK,Kipnuk,Kipnuk,AK,59.93295111,-164.0305131,0
IIY,Washington-Wilkes County,Washington,GA,33.77987528,-82.81661639,0
IJD,Windham,Willimantic,CT,41.74404028,-72.18023583,0
IJX,Jacksonville Municipal,Jacksonville,IL,39.77429694,-90.23856583,0
IKK,Greater Kankakee,Kankakee,IL,41.07140417,-87.84626861,0
IKV,Ankeny Regional,Ankeny,IA,41.69128556,-93.56630333,0
ILE,Killeen Municipal,Killeen,TX,31.08583333,-97.6865,0
ILG,New Castle County,Wilmington,DE,39.67872222,-75.60652778,0
ILI,Iliamna,Iliamna,AK,59.75380028,-154.91095969999998,0
ILM,Wilmington International,Wilmington,NC,34.27061111,-77.90255556,4
IML,Imperial Municipal,Imperial,NE,40.50930556,-101.62052779999999,0
IMM,Immokalee,Immokalee,FL,26.43316667,-81.40102778,0
IMS,Madison Municipal,Madison,IN,38.75888889,-85.46552778,0
IMT,Ford,Iron Mountain/Kingsford,MI,45.81835417,-88.1145425,0
IN03,Indianapolis Downtown,Indianapolis,IN,39.76587639,-86.148875,0
IND,Indianapolis International,Indianapolis,IN,39.71732917,-86.29438417,40
INK,Winkler County,Wink,TX,31.77962833,-103.20136190000001,0
INL,Falls International,International Falls,MN,48.56618722,-93.40306667,1
INT,Smith Reynolds,Winston-Salem,NC,36.13372222,-80.222,0
INW,Winslow-Lindbergh Regional,Winslow,AZ,35.02191667,-110.7225278,0
IOB,Mt Sterling-Montgomery County,Mount Sterling,KY,38.05813889,-83.97958333,0
IOW,Iowa City Municipal,Iowa City,IA,41.63924389,-91.54650333,0
IPJ,Lincoln County,Lincolnton,NC,35.48332889,-81.16125833,0
IPL,Imperial County,Imperial,CA,32.83422028,-115.5787456,2
IPT,Williamsport-Lycoming Cty,Williamsport,PA,41.24183583,-76.92109556,0
IRK,Kirksville Regional,Kirksville,MO,40.09364444,-92.54496917,0
IRS,Kirsch Municipal,Sturgis,MI,41.8128725,-85.43906111,0
ISM,Kissimmee Municipal,Orlando,FL,28.28980556,-81.43708333,0
ISN,Sloulin Field International,Williston,ND,48.17793861,-103.6423467,0
ISO,Kinston Regional Jetport At Stallin,Kinston,NC,35.32807944,-77.61552611,0
ISP,Long Island - MacArthur,Islip,NY,40.7952425,-73.10021194,9
ISQ,Schoolcraft County,Manistique,MI,45.97464056,-86.17183056,0
ISW,Alexander,Wisconsin Rapids,WI,44.36033833,-89.83897056,0
ISZ,Cincinnati-Blue Ash,Cincinnati,OH,39.24669444,-84.38897222,0
ITH,Tompkins Cty,Ithaca,NY,42.49102778,-76.45844444,1
ITO,Hilo International,Hilo,HI,19.72026306,-155.04847030000002,3
ITR,Kit Carson County,Burlington,CO,39.2425,-102.28538890000002,0
IWA,Williams Gateway,Phoenix,AZ,33.30783333,-111.6554722,0
IWD,Gogebic County,Ironwood,MI,46.52747472,-90.13139667,0
IWH,Wabash Municipal,Wabash,IN,40.76195972,-85.79873417,0
IWI,Wiscasset,Wiscasset,ME,43.96141667,-69.71255556,0
IWK,Wales,Wales,AK,65.62394028,-168.09917190000002,0
IWS,West Houston,Houston,TX,29.81819444,-95.67261111,0
IXD,New Century Aircenter,Olathe,KS,38.83090472,-94.89030333,0
IYK,Inyokern,Inyokern,CA,35.65884306,-117.8295122,3
IYS,Wasilla,Wasilla,AK,61.57196083,-149.54055559999998,0
IZA,Santa Ynez,Santa Ynez,CA,34.60682028,-120.07556170000001,0
IZG,Eastern Slopes Regional,Fryeburg,ME,43.99114472,-70.94787444,0
JAC,Jackson Hole,Jackson,WY,43.60732417,-110.7377389,9
JAN,Jackson International,Jackson,MS,32.31116667,-90.07588889,13
JAS,Jasper County -Bell,Jasper,TX,30.89058333,-94.03483333,0
JAU,Campbell County,Jacksboro,TN,36.33457556,-84.16234472,0
JAX,Jacksonville International,Jacksonville,FL,30.49405556,-81.68786111,35
JBR,Jonesboro Municipal,Jonesboro,AR,35.83186111,-90.64616667,0
JCT,Kimble County,Junction,TX,30.511259999999996,-99.76345528,0
JDN,Jordan,Jordan,MT,47.33333417,-106.9339564,0
JEF,Jefferson City Memorial,Jefferson City,MO,38.59117917,-92.15614389,0
JER,Jerome County,Jerome,ID,42.72663639,-114.4571506,0
JES,Jesup-Wayne County,Jesup,GA,31.55408333,-81.88344444,0
JFK,John F Kennedy Intl,New York,NY,40.63975111,-73.77892556,68
JFX,Walker County,Jasper,AL,33.90199528,-87.31416639,0
JHM,Kapalua,Lahaina,HI,20.96293639,-156.67303169999997,0
JHW,Chautauqua Cty,Jamestown,NY,42.15336861,-79.25803499999999,0
JKA,Jack Edwards,Gulf Shores,AL,30.28951667,-87.67371472,0
JKJ,Moorhead Municipal,Moorhead,MN,46.83919194,-96.66313028,0
JKL,Julian Carroll,Jackson,KY,37.59386111,-83.31725,0
JLN,Joplin Regional,Joplin,MO,37.15181361,-94.49826833,0
JMR,Mora Municipal,Mora,MN,45.88609722,-93.27177833,0
JMS,Jamestown Municipal,Jamestown,ND,46.92971944,-98.67819528,0
JNU,Juneau International,Juneau,AK,58.35496194,-134.57627639999998,7
JNX,Johnston County,Smithfield,NC,35.54094139,-78.39032944,0
JOT,Joliet Park District,Chicago/Joliet,IL,41.51805833,-88.17525583,0
JQF,Concord Regional,Concord,NC,35.38520694,-80.70971389,0
JRA,Port Authority-W 30th St Midtown Heliport,New York,NY,40.75454583,-74.00708389,0
JRB,Downtown Manhattan/Wall St. Heliport,New York,NY,40.70121361,-74.00902833,0
JRF,Kalaeloa (John Rodgers),Kapolei,HI,21.30735389,-158.0703017,0
JSO,Jacksonville-Cherokee County,Jacksonville,TX,31.86933667,-95.21739028,0
JST,Johnstown-Cambria Cty,Johnstown,PA,40.31611111,-78.83394444,0
JVL,Rock County,Janesville,WI,42.61958222,-89.04034028,0
JVY,Clark County,Jeffersonville,IN,38.36562278,-85.73829639,0
JWG,Watonga,Watonga,OK,35.86469444,-98.42075,0
JWN,John C. Tune,Nashville,TN,36.18236194,-86.88672278,0
JXN,Jackson County Reynolds,Jackson,MI,42.25978556,-84.45940361,0
JYG,St James Municipal,St James,MN,43.98631833,-94.55793722,0
JYL,Plantation Airpark,Sylvania,GA,32.64544861,-81.59649722,0
JYM,Hillsdale Municipal,Hillsdale,MI,41.92126083,-84.5857625,0
JYO,Leesburg Executive,Leesburg,VA,39.07797222,-77.5575,0
JYR,Municipal,York,NE,40.89675,-97.62277778,0
JZI,Charleston Executive,Charleston,SC,32.70086111,-80.00291667,0
JZP,Pickens County,Jasper,GA,34.45147972,-84.45659278,0
JZZ,Koliganek,Koliganek,AK,59.72664194,-157.25947219999998,0
K01,Farington,Auburn,NE,40.38750167,-95.78916167,0
K02,Perryville Municipal,Perryville,MO,37.86866667,-89.86213889,0
K06,Greater Beardstown,Beardstown,IL,39.97338139,-90.40373556,0
K09,Piseco Muni,Piseco,NY,43.45340222,-74.51765083,0
K15,Linn Creek-Grand Glaize Memorial,Osage Beach,MO,38.11045,-92.68054583,0
K20,Wendell H. Ford,Hazard,KY,37.38783833,-83.26205889,0
K22,Big Sandy Regional,Prestonburg,KY,37.75102778,-82.63669444,0
K24,Russell County,Jamestown,KY,37.00888889,-85.10277778,0
K29,Council,Council,AK,64.89788278,-163.70344719999997,0
K33,Salem Memorial,Salem,MO,37.61523333,-91.60444167,0
K34,Municipal,Gardner,KS,38.80708333,-94.95602778,0
K39,St Clair Memorial,St Clair,MO,38.37594333,-90.97073944,0
K46,Blair Municipal,Blair,NE,41.41805139,-96.1136275,0
K54,Teller,Teller,AK,65.24089806,-166.33600669999998,0
K57,Gould Peterson Municipal,Tarkio,MO,40.44583139,-95.36275806,0
K59,Amelia Earhart,Atchison,KS,39.57052472,-95.18033139,0
K61,Moritz Memorial,Beloit,KS,39.47115222,-98.12878389,0
K62,Falmouth Pendleton County,Falmouth,KY,38.70423611,-84.39160417,0
K67,Oswego Municipal,Oswego,KS,37.15978667,-95.04246222,0
K68,Garnett Municipal,Garnett,KS,38.27918833,-95.21691833,0
K78,Abilene Municipal,Abilene.,KS,38.90405583,-97.23585389,0
K81,Miami County,Paola,KS,38.53751389,-94.92524194,0
K82,Smith Center Municipal,Smith Center,KS,39.76112278,-98.79343639,0
K83,Sabetha Municipal,Sabetha,KS,39.90416667,-95.7794325,0
K88,Allen County,Iola,KS,37.87008333,-95.38638889,0
K89,Macon-Fower Memorial,Macon,MO,39.72870694,-92.464455,0
K96,Tuscola,Tuscola,IL,39.78086528,-88.30615999999999,0
KAE,Kake SPB,Kake,AK,56.97299639,-133.94561470000002,0
KAL,Kaltag,Kaltag,AK,64.32571917,-158.7441475,0
KCC,Coffman Cove SPB,Coffman Cove,AK,56.00324444,-132.8419689,0
KCL,Chignik Lagoon,Chignik Flats,AK,56.31116306,-158.5359264,0
KEB,English Bay,English Bay,AK,59.35214833,-151.92515580000003,0
KEK,Ekwok,Ekwok,AK,59.35399444,-157.4744092,0
KFP,False Pass,False Pass,AK,54.84744583,-163.4103222,0
KGX,Grayling,Grayling,AK,62.89456056,-160.0649042,0
KIB,Ivanof Bay SPB,Ivanof Bay,AK,55.89753333,-159.4886689,0
KIC,Mesa Del Rey,King City,CA,36.22802139,-121.1218614,0
KKA,Koyuk,Koyuk,AK,64.93404056,-161.158145,0
KKB,Kitoi Bay SPB,Kitoi Bay,AK,58.19094611,-152.3704875,0
KLG,Kalskag,Kalskag,AK,61.53627389,-160.3413306,0
KLL,Levelock,Levelock,AK,59.11816472,-156.8652169,0
KLS,Kelso-Longview,Kelso,WA,46.118,-122.8983889,0
KNB,Kanab Muni,Kanab,UT,37.01110583,-112.5311936,0
KNW,Stuyahok,New Stuyahok,AK,59.44955333,-157.3271908,0
KOA,Kona International At Keahole,Kailua/Kona,HI,19.73876583,-156.0456314,12
KPB,Point Baker SPB,Point Baker,AK,56.35185972,-133.62258640000002,0
KPH,Pauloff Harbor SPB,Pauloff Harbor,AK,54.45912028,-162.6936406,0
KQA,Akutan SPB,Akutan,AK,54.13246694,-165.7853111,0
KSM,St. Mary's,St. Mary's,AK,62.06048639,-163.3021108,0
KTB,Thorne Bay,Thorne Bay,AK,55.68796194,-132.53667579999998,0
KTN,Ketchikan International,Ketchikan,AK,55.35556861,-131.71374,4
KTS,Brevig Mission,Brevig Mission,AK,65.33136111,-166.4631667,0
KVC,King Cove,King Cove,AK,55.116347499999996,-162.26622719999997,0
KVL,Kivalina,Kivalina,AK,67.73125333,-164.55180190000002,0
KWT,Kwethluk,Kwethluk,AK,60.80425194,-161.44535,0
KXA,Kasaan SPB,Kasaan,AK,55.53741389,-132.3975144,0
KYK,Karluk,Karluk,AK,57.56706389,-154.45037140000002,0
KYU,Koyukuk,Koyukuk,AK,64.87714278,-157.7158358,0
L04,Holtville,Holtville,CA,32.84032361,-115.26748059999998,0
L05,Kern Valley,Kernville,CA,35.72828472,-118.41980690000001,0
L06,Furnace Creek,Death Valley National Park,CA,36.46383694,-116.8814425,0
L08,Borrego Valley,Borrego Springs,CA,33.25902778,-116.3209722,0
L12,Redlands Municipal,Redlands,CA,34.08526167,-117.14637890000002,0
L15,Henderson,Las Vegas,NV,35.97636444,-115.13277079999999,0
L17,Taft-Kern County,Taft,CA,35.14107806,-119.4412294,0
L18,Fallbrook Community Airpark,Fallbrook,CA,33.35419806,-117.2508686,0
L19,Wasco-Kern County,Wasco,CA,35.61967889,-119.3537242,0
L26,Hesperia,Hesperia,CA,34.37722333,-117.31587830000001,0
L31,Greater St. Tammany Parish,Covington,LA,30.44505417,-89.98887889,0
L35,Big Bear City,Big Bear,CA,34.26361944,-116.854475,0
L38,Louisiana Regional,Gonzales,LA,30.17135306,-90.94039583,0
L39,Leesville,Leesville,LA,31.16819444,-93.34245833,0
L42,Allen Parish,Oakdale,LA,30.75016667,-92.68847222,0
L45,Bakersfield Municipal,Bakersfield,CA,35.32483333,-118.99583329999999,0
L49,South Lafourche,Galliano,LA,29.44482222,-90.26111667,0
L52,Oceano County,Oceano,CA,35.10136472,-120.62211529999999,0
L67,Rialto Municipal,Rialto,CA,34.12934361,-117.40163030000001,0
L70,Agua Dulce Airpark,Agua Dulce,CA,34.50415889,-118.3128561,0
L71,California City Municipal,California City,CA,35.15125306,-118.01666670000002,0
L72,Trona,Trona,CA,35.81245333,-117.3272783,0
L75,Southland,Sulphur,LA,30.13138889,-93.37611111,0
L83,Thibodaux Municipal,Thibodaux,LA,29.74779194,-90.83289889,0
L84,Lost Hills-Kern County,Lost Hills,CA,35.62357083,-119.68623829999999,0
